1,179.43859922885895,2236.5,1.0542134973086095,25.5,28.5,0.8947368421052632
2,290.2081501483917,2935.5,0.7467778513901993,28.5,35.0,0.8142857142857143
3,267.4213533401489,1954.0,0.6611898662314364,23.0,29.5,0.7796610169491526
4,187.3380937576294,2495.0,1.0665204064602474,27.0,29.5,0.9152542372881356
5,600.6761876344681,8360.0,0.6088673897020855,39.5,117.5,0.33617021276595743
6,179.68123960494995,2293.0,1.0660051028261572,26.5,27.0,0.9814814814814815
7,198.79393708705902,2725.0,1.0503646803210465,28.5,31.5,0.9047619047619048
8,225.7645000219345,3163.0,0.9964463811997248,24.0,42.0,0.5714285714285714
9,215.62236297130585,2885.0,0.9964123436515894,24.0,39.0,0.6153846153846154
10,206.65180146694183,2925.0,1.0468482490458533,29.5,31.5,0.9365079365079365
11,198.75230705738068,2743.5,1.0541448590100502,27.5,31.5,0.873015873015873
12,411.4213526248932,8864.0,0.9153517946197336,54.0,64.0,0.84375
13,512.1320298910141,12941.0,0.8885092868644342,58.5,76.0,0.7697368421052632
14,178.56854140758514,2155.0,1.0398691099297683,25.5,29.5,0.864406779661017
15,191.09545302391052,2518.5,1.050462650290672,24.5,32.5,0.7538461538461538
16,204.85281193256378,2667.0,1.0083924130209543,27.5,32.0,0.859375
17,188.6101714372635,2460.5,1.0519777787794014,27.0,29.5,0.9152542372881356
18,183.09545230865479,2332.5,1.0550991180874913,25.5,28.5,0.8947368421052632
19,184.85281193256378,2386.0,1.0569857922442432,26.5,29.0,0.9137931034482759
20,201.33809316158295,2768.0,1.0452425554589966,28.0,31.5,0.8888888888888888
21,189.92387998104095,2521.5,1.0575719015864207,25.5,31.0,0.8225806451612904
22,188.2670259475708,2464.5,1.0547514727478744,27.0,29.0,0.9310344827586207
23,201.6812388896942,2753.0,1.040633006386411,27.0,33.0,0.8181818181818182
24,187.33809292316437,2451.0,1.0570743921953234,27.5,28.0,0.9821428571428571
25,181.82337474822998,2043.0,0.9943618653552266,24.0,27.5,0.8727272727272727
26,203.33809387683868,2840.0,1.0483357911317004,26.5,34.0,0.7794117647058824
27,169.78174531459808,2002.5,1.0542782815104277,23.5,27.0,0.8703703703703703
28,194.16652023792267,2671.0,1.0646885606099716,27.0,31.0,0.8709677419354839
29,195.3380936384201,2676.0,1.059292996301377,29.0,29.0,1.0
30,197.23758900165558,2702.5,1.0542731775502237,27.0,32.5,0.8307692307692308
31,142.08326017856598,1087.0,0.9281792380674194,15.0,26.5,0.5660377358490566
32,124.42640662193298,864.0,0.9449401525420826,14.5,22.5,0.6444444444444445
33,379.1787122488022,4630.5,0.7178438571059048,25.5,70.5,0.3617021276595745
34,171.19595801830292,1241.0,0.8230995711674639,17.5,24.5,0.7142857142857143
35,303.6051195859909,4926.5,0.9247410659963908,28.5,56.0,0.5089285714285714
36,182.06601476669312,2201.5,1.0308380723868276,23.0,31.0,0.7419354838709677
37,219.1370828151703,3397.0,1.0638781485057969,31.5,34.0,0.9264705882352942
38,147.15432786941528,1286.5,0.9749713348764298,20.0,26.0,0.7692307692307693
39,136.42640614509583,1093.0,0.9693299543336691,18.0,22.0,0.8181818181818182
40,193.0954532623291,2541.5,1.0443185698335655,27.0,30.0,0.9
41,174.26702558994293,2092.5,1.0499714880901858,23.5,28.0,0.8392857142857143
42,187.43859815597534,2295.5,1.0224441921978298,23.0,32.0,0.71875
43,370.6934322118759,6500.5,0.8699984546328569,56.0,113.5,0.4933920704845815
44,447.8061293363571,6400.5,0.7146228664402681,33.0,80.0,0.4125
